7,2018-05-22 11:00:00,74399,jane
8,2018-05-21 11:00:00,74084,jane
9,2018-05-20 11:00:00,73742,jane
10,2018-05-19 11:00:00,73171,jane
11,2018-05-18 11:00:00,72804,jane
12,2018-05-17 11:00:02,72497,jane
13,2018-05-16 11:00:03,72216,jane
14,2018-05-15 11:00:02,71773,jane
15,2018-05-14 11:00:03,71480,jane
16,2018-05-13 11:00:02,70993,jane
17,2018-05-12 11:00:02,70451,jane
18,2018-05-11 11:00:02,69888,jane
19,2018-05-10 11:00:03,69437,jane
20,2018-05-09 11:00:02,68969,jane
21,2018-05-08 11:00:02,68611,jane
22,2018-05-07 11:00:02,68237,jane
23,2018-05-06 11:00:02,67916,jane
24,2018-05-05 11:00:02,67600,jane
25,2018-05-04 11:00:02,67271,jane
26,2018-05-03 11:00:03,66906,jane
27,2018-05-02 11:00:02,66488,jane
28,2018-05-01 11:00:02,65745,jane
29,2018-04-30 11:00:02,64438,jane
0,2018-05-29 11:00:00,208584,jennis
1,2018-05-28 11:00:00,207957,jennis
2,2018-05-27 11:00:00,207464,jennis
3,2018-05-26 11:00:00,206700,jennis
4,2018-05-25 11:00:00,205973,jennis
5,2018-05-24 11:00:00,205572,jennis
6,2018-05-23 11:00:00,205092,jennis
7,2018-05-22 11:00:00,204504,jennis
8,2018-05-21 11:00:00,203971,jennis
9,2018-05-20 11:00:00,203320,jennis
10,2018-05-19 11:00:00,202556,jennis
11,2018-05-18 11:00:00,201523,jennis
12,2018-05-17 11:00:02,200842,jennis
13,2018-05-16 11:00:03,200088,jennis
14,2018-05-15 11:00:02,199539,jennis
15,2018-05-14 11:00:03,198768,jennis
16,2018-05-13 11:00:02,197851,jennis
17,2018-05-12 11:00:02,196242,jennis
18,2018-05-11 11:00:02,195271,jennis
19,2018-05-10 11:00:03,194165,jennis
20,2018-05-09 11:00:02,192885,jennis
21,2018-05-08 11:00:02,191664,jennis
22,2018-05-07 11:00:02,190438,jennis
23,2018-05-06 11:00:02,189340,jennis
24,2018-05-05 11:00:02,188046,jennis
25,2018-05-04 11:00:02,186829,jennis
26,2018-05-03 11:00:03,185644,jennis
27,2018-05-02 11:00:02,184288,jennis
28,2018-05-01 11:00:02,182678,jennis
29,2018-04-30 11:00:02,179959,jennis
0,2018-05-29 11:00:00,47326,jib
1,2018-05-28 11:00:00,47118,jib
2,2018-05-27 11:00:00,46958,jib
3,2018-05-26 11:00:00,46731,jib
4,2018-05-25 11:00:00,46587,jib
5,2018-05-24 11:00:00,46482,jib
6,2018-05-23 11:00:00,46359,jib
7,2018-05-22 11:00:00,46207,jib
8,2018-05-21 11:00:00,45815,jib
9,2018-05-20 11:00:00,45663,jib
10,2018-05-19 11:00:00,45408,jib
11,2018-05-18 11:00:00,45156,jib
12,2018-05-17 11:00:02,44988,jib
13,2018-05-16 11:00:03,44832,jib
14,2018-05-15 11:00:02,44684,jib
15,2018-05-14 11:00:03,44506,jib
16,2018-05-13 11:00:02,44316,jib
17,2018-05-12 11:00:02,44078,jib
18,2018-05-11 11:00:02,43823,jib
19,2018-05-10 11:00:03,43433,jib
20,2018-05-09 11:00:02,43089,jib
21,2018-05-08 11:00:02,42606,jib
22,2018-05-07 11:00:02,42206,jib
23,2018-05-06 11:00:02,41946,jib
24,2018-05-05 11:00:02,41656,jib
25,2018-05-04 11:00:02,41339,jib
26,2018-05-03 11:00:03,41016,jib
27,2018-05-02 11:00:02,40626,jib
28,2018-05-01 11:00:02,40111,jib
29,2018-04-30 11:00:02,39406,jib
0,2018-05-29 11:00:00,165137,kaew
1,2018-05-28 11:00:00,164685,kaew
2,2018-05-27 11:00:00,164232,kaew
3,2018-05-26 11:00:00,163685,kaew
